step,value,hop,seed,variant,metric
570,0.9654675126075745,hop0,42,dpoints,Token Accuracy
580,0.9678000807762146,hop0,42,dpoints,Token Accuracy
10,38.114200592041016,hop0,42,dpoints-inv,Train Loss
20,5.868000030517578,hop0,42,dpoints-inv,Train Loss
30,4.958799839019775,hop0,42,dpoints-inv,Train Loss
40,4.8267998695373535,hop0,42,dpoints-inv,Train Loss
50,4.4704999923706055,hop0,42,dpoints-inv,Train Loss
60,4.415999889373779,hop0,42,dpoints-inv,Train Loss
70,4.32420015335083,hop0,42,dpoints-inv,Train Loss
80,4.394999980926514,hop0,42,dpoints-inv,Train Loss
90,4.467299938201904,hop0,42,dpoints-inv,Train Loss
100,4.222300052642822,hop0,42,dpoints-inv,Train Loss
110,4.28380012512207,hop0,42,dpoints-inv,Train Loss
120,4.167399883270264,hop0,42,dpoints-inv,Train Loss
130,4.231800079345703,hop0,42,dpoints-inv,Train Loss
140,4.026199817657471,hop0,42,dpoints-inv,Train Loss
150,3.5218000411987305,hop0,42,dpoints-inv,Train Loss
160,3.7855000495910645,hop0,42,dpoints-inv,Train Loss
170,3.8010001182556152,hop0,42,dpoints-inv,Train Loss
180,3.680999994277954,hop0,42,dpoints-inv,Train Loss
190,3.79259991645813,hop0,42,dpoints-inv,Train Loss
200,3.683500051498413,hop0,42,dpoints-inv,Train Loss
210,3.875,hop0,42,dpoints-inv,Train Loss
220,3.948499917984009,hop0,42,dpoints-inv,Train Loss
230,3.9570999145507812,hop0,42,dpoints-inv,Train Loss
240,3.713900089263916,hop0,42,dpoints-inv,Train Loss
250,3.692199945449829,hop0,42,dpoints-inv,Train Loss
260,3.6291000843048096,hop0,42,dpoints-inv,Train Loss
270,3.6226999759674072,hop0,42,dpoints-inv,Train Loss
280,3.764899969100952,hop0,42,dpoints-inv,Train Loss
290,3.5397000312805176,hop0,42,dpoints-inv,Train Loss
300,3.208899974822998,hop0,42,dpoints-inv,Train Loss
310,3.190700054168701,hop0,42,dpoints-inv,Train Loss
320,3.2976999282836914,hop0,42,dpoints-inv,Train Loss
330,3.196000099182129,hop0,42,dpoints-inv,Train Loss
340,3.232300043106079,hop0,42,dpoints-inv,Train Loss
350,3.2946999073028564,hop0,42,dpoints-inv,Train Loss
360,3.4298999309539795,hop0,42,dpoints-inv,Train Loss
